,Unnamed: 0,PassengerId,Survived,Pclass,Name,Sex,Age,SibSp,Parch,Ticket,Fare,Cabin,Embarked
0,0.0,1.0,0.0,3,"Braund, Mr. Owen Harris",male,22.0,1.0,0.0,A/5 21171,7.25,,S
0,0.0,1.0,0.0,3,"Braund, Mr. Owen Harris",male,22.0,1.0,0.0,A/5 21171,7.25,,S
0,0.0,1.0,0.0,3,"Braund, Mr. Owen Harris",male,22.0,1.0,0.0,A/5 21171,7.25,,S
0,0.0,1.0,0.0,3,"Braund, Mr. Owen Harris",male,22.0,1.0,0.0,A/5 21171,7.25,,S
0,0.0,1.0,0.0,3,"Braund, Mr. Owen Harris",male,22.0,1.0,0.0,A/5 21171,7.25,,S
0,0.0,1.0,0.0,3,"Braund, Mr. Owen Harris",male,22.0,1.0,0.0,A/5 21171,7.25,,S
0,0.0,1.0,0.0,3,"Braund, Mr. Owen Harris",male,22.0,1.0,0.0,A/5 21171,7.25,,S
0,0.0,1.0,0.0,3,"Braund, Mr. Owen Harris",male,22.0,1.0,0.0,A/5 21171,7.25,,S
0,0.0,1.0,0.0,3,"Braund, Mr. Owen Harris",male,22.0,1.0,0.0,A/5 21171,7.25,,S
0,0.0,1.0,0.0,3,"Braund, Mr. Owen Harris",male,22.0,1.0,0.0,A/5 21171,7.25,,S
0,0.0,1.0,0.0,3,"Braund, Mr. Owen Harris",male,22.0,1.0,0.0,A/5 21171,7.25,,S
0,0.0,1.0,0.0,3,"Braund, Mr. Owen Harris",male,22.0,1.0,0.0,A/5 21171,7.25,,S
0,0.0,1.0,0.0,3,"Braund, Mr. Owen Harris",male,22.0,1.0,0.0,A/5 21171,7.25,,S
0,0.0,1.0,0.0,3,"Braund, Mr. Owen Harris",male,22.0,1.0,0.0,A/5 21171,7.25,,S
0,0.0,1.0,0.0,3,"Braund, Mr. Owen Harris",male,22.0,1.0,0.0,A/5 21171,7.25,,S
0,0.0,1.0,0.0,3,"Braund, Mr. Owen Harris",male,22.0,1.0,0.0,A/5 21171,7.25,,S
0,0.0,1.0,0.0,3,"Braund, Mr. Owen Harris",male,22.0,1.0,0.0,A/5 21171,7.25,,S
0,0.0,1.0,0.0,3,"Braund, Mr. Owen Harris",male,22.0,1.0,0.0,A/5 21171,7.25,,S
0,0.0,1.0,0.0,3,"Braund, Mr. Owen Harris",male,22.0,1.0,0.0,A/5 21171,7.25,,S
0,0.0,1.0,0.0,3,"Braund, Mr. Owen Harris",male,22.0,1.0,0.0,A/5 21171,7.25,,S
0,0.0,1.0,0.0,3,"Braund, Mr. Owen Harris",male,22.0,1.0,0.0,A/5 21171,7.25,,S
0,0.0,1.0,0.0,3,"Braund, Mr. Owen Harris",male,22.0,1.0,0.0,A/5 21171,7.25,,S
0,0.0,1.0,0.0,3,"Braund, Mr. Owen Harris",male,22.0,1.0,0.0,A/5 21171,7.25,,S
0,0.0,1.0,0.0,3,"Braund, Mr. Owen Harris",male,22.0,1.0,0.0,A/5 21171,7.25,,S
0,0.0,1.0,0.0,3,"Braund, Mr. Owen Harris",male,22.0,1.0,0.0,A/5 21171,7.25,,S
0,0.0,1.0,0.0,3,"Braund, Mr. Owen Harris",male,22.0,1.0,0.0,A/5 21171,7.25,,S
0,0.0,1.0,0.0,3,"Braund, Mr. Owen Harris",male,22.0,1.0,0.0,A/5 21171,7.25,,S
0,0.0,1.0,0.0,3,"Braund, Mr. Owen Harris",male,22.0,1.0,0.0,A/5 21171,7.25,,S
0,0.0,1.0,0.0,3,"Braund, Mr. Owen Harris",male,22.0,1.0,0.0,A/5 21171,7.25,,S
0,0.0,1.0,0.0,3,"Braund, Mr. Owen Harris",male,22.0,1.0,0.0,A/5 21171,7.25,,S
0,0.0,1.0,0.0,3,"Braund, Mr. Owen Harris",male,22.0,1.0,0.0,A/5 21171,7.25,,S
0,0.0,1.0,0.0,3,"Braund, Mr. Owen Harris",male,22.0,1.0,0.0,A/5 21171,7.25,,S
0,0.0,1.0,0.0,3,"Braund, Mr. Owen Harris",male,22.0,1.0,0.0,A/5 21171,7.25,,S
0,0.0,1.0,0.0,3,"Braund, Mr. Owen Harris",male,22.0,1.0,0.0,A/5 21171,7.25,,S
0,0.0,1.0,0.0,3,"Braund, Mr. Owen Harris",male,22.0,1.0,0.0,A/5 21171,7.25,,S
0,0.0,1.0,0.0,3,"Braund, Mr. Owen Harris",male,22.0,1.0,0.0,A/5 21171,7.25,,S
0,0.0,1.0,0.0,3,"Braund, Mr. Owen Harris",male,22.0,1.0,0.0,A/5 21171,7.25,,S
0,0.0,1.0,0.0,3,"Braund, Mr. Owen Harris",male,22.0,1.0,0.0,A/5 21171,7.25,,S
0,0.0,1.0,0.0,3,"Braund, Mr. Owen Harris",male,22.0,1.0,0.0,A/5 21171,7.25,,S
0,0.0,1.0,0.0,3,"Braund, Mr. Owen Harris",male,22.0,1.0,0.0,A/5 21171,7.25,,S
0,0.0,1.0,0.0,3,"Braund, Mr. Owen Harris",male,22.0,1.0,0.0,A/5 21171,7.25,,S
0,0.0,1.0,0.0,3,"Braund, Mr. Owen Harris",male,22.0,1.0,0.0,A/5 21171,7.25,,S
0,0.0,1.0,0.0,3,"Braund, Mr. Owen Harris",male,22.0,1.0,0.0,A/5 21171,7.25,,S
0,0.0,1.0,0.0,3,"Braund, Mr. Owen Harris",male,22.0,1.0,0.0,A/5 21171,7.25,,S
0,0.0,1.0,0.0,3,"Braund, Mr. Owen Harris",male,22.0,1.0,0.0,A/5 21171,7.25,,S
0,0.0,1.0,0.0,3,"Braund, Mr. Owen Harris",male,22.0,1.0,0.0,A/5 21171,7.25,,S
0,0.0,1.0,0.0,3,"Braund, Mr. Owen Harris",male,22.0,1.0,0.0,A/5 21171,7.25,,S
0,0.0,1.0,0.0,3,"Braund, Mr. Owen Harris",male,22.0,1.0,0.0,A/5 21171,7.25,,S
0,0.0,1.0,0.0,3,"Braund, Mr. Owen Harris",male,22.0,1.0,0.0,A/5 21171,7.25,,S
0,0.0,1.0,0.0,3,"Braund, Mr. Owen Harris",male,22.0,1.0,0.0,A/5 21171,7.25,,S
0,0.0,1.0,0.0,3,"Braund, Mr. Owen Harris",male,22.0,1.0,0.0,A/5 21171,7.25,,S
0,0.0,1.0,0.0,3,"Braund, Mr. Owen Harris",male,22.0,1.0,0.0,A/5 21171,7.25,,S
0,0.0,1.0,0.0,3,"Braund, Mr. Owen Harris",male,22.0,1.0,0.0,A/5 21171,7.25,,S
0,0.0,1.0,0.0,3,"Braund, Mr. Owen Harris",male,22.0,1.0,0.0,A/5 21171,7.25,,S
0,0.0,1.0,0.0,3,"Braund, Mr. Owen Harris",male,22.0,1.0,0.0,A/5 21171,7.25,,S
0,0.0,1.0,0.0,3,"Braund, Mr. Owen Harris",male,22.0,1.0,0.0,A/5 21171,7.25,,S
0,0.0,1.0,0.0,3,"Braund, Mr. Owen Harris",male,22.0,1.0,0.0,A/5 21171,7.25,,S
0,0.0,1.0,0.0,3,"Braund, Mr. Owen Harris",male,22.0,1.0,0.0,A/5 21171,7.25,,S
0,0.0,1.0,0.0,3,"Braund, Mr. Owen Harris",male,22.0,1.0,0.0,A/5 21171,7.25,,S
0,0.0,1.0,0.0,3,"Braund, Mr. Owen Harris",male,22.0,1.0,0.0,A/5 21171,7.25,,S
0,0.0,1.0,0.0,3,"Braund, Mr. Owen Harris",male,22.0,1.0,0.0,A/5 21171,7.25,,S
0,0.0,1.0,0.0,3,"Braund, Mr. Owen Harris",male,22.0,1.0,0.0,A/5 21171,7.25,,S
0,0.0,1.0,0.0,3,"Braund, Mr. Owen Harris",male,22.0,1.0,0.0,A/5 21171,7.25,,S
0,0.0,1.0,0.0,3,"Braund, Mr. Owen Harris",male,22.0,1.0,0.0,A/5 21171,7.25,,S
0,0.0,1.0,0.0,3,"Braund, Mr. Owen Harris",male,22.0,1.0,0.0,A/5 21171,7.25,,S
0,0.0,1.0,0.0,3,"Braund, Mr. Owen Harris",male,22.0,1.0,0.0,A/5 21171,7.25,,S
0,0.0,1.0,0.0,3,"Braund, Mr. Owen Harris",male,22.0,1.0,0.0,A/5 21171,7.25,,S
0,0.0,1.0,0.0,3,"Braund, Mr. Owen Harris",male,22.0,1.0,0.0,A/5 21171,7.25,,S
0,0.0,1.0,0.0,3,"Braund, Mr. Owen Harris",male,22.0,1.0,0.0,A/5 21171,7.25,,S
0,0.0,1.0,0.0,3,"Braund, Mr. Owen Harris",male,22.0,1.0,0.0,A/5 21171,7.25,,S
0,0.0,1.0,0.0,3,"Braund, Mr. Owen Harris",male,22.0,1.0,0.0,A/5 21171,7.25,,S
0,0.0,1.0,0.0,3,"Braund, Mr. Owen Harris",male,22.0,1.0,0.0,A/5 21171,7.25,,S
0,237.0,839.0,1.0,?,"Nenkoff, Mr. Christo",female,43.0,5.0,0.0,349251,227.525,C103,S
1,789.0,839.0,0.0,1,"Mockler, Miss. Helen Mary ""Ellie""",male,33.0,0.0,6.0,14313,11.1333,C104,Q
2,590.0,839.0,0.0,2,"Sloper, Mr. William Thompson",male,9.0,2.0,4.0,113786,79.65,D35,Q
3,620.0,839.0,0.0,3,"Ponesell, Mr. Martin",male,20.0,4.0,3.0,345572,86.5,A6,
4,830.0,839.0,1.0,3,"van Melkebeke, Mr. Philemon",female,33.0,8.0,3.0,376566,12.525,B22,C
5,704.0,839.0,1.0,3,"Meek, Mrs. Thomas (Annie Louise Rowley)",female,,2.0,1.0,SOTON/O.Q. 3101311,12.65,D37,C
6,441.0,839.0,1.0,2,"Bissette, Miss. Amelia",female,4.0,0.0,1.0,A.5. 18509,55.9,D45,
7,209.0,839.0,0.0,2,"Horgan, Mr. John",male,10.0,4.0,2.0,2662,80.0,C101,C
8,2.0,839.0,1.0,1,"Youseff, Mr. Gerious",female,30.0,8.0,4.0,A/5 21173,69.55,B18,
9,510.0,839.0,0.0,?,"Harper, Rev. John",male,0.75,3.0,6.0,PC 17612,7.7875,E77,Q
10,147.0,839.0,1.0,2,"Sage, Miss. Dorothy Edith ""Dolly""",female,20.0,4.0,3.0,349247,7.55,E121,
11,278.0,839.0,0.0,1,"Carter, Master. William Thornton II",male,11.0,1.0,0.0,349251,34.6542,E25,C
12,794.0,839.0,0.0,?,"Petranec, Miss. Matilda",male,32.0,3.0,2.0,4579,10.4625,B77,C
13,444.0,839.0,0.0,2,"Ward, Miss. Anna",female,30.0,0.0,2.0,C.A. 2315,8.1125,C111,Q
14,848.0,839.0,0.0,3,"Dodge, Master. Washington",female,55.0,8.0,4.0,PC 17482,13.5,E24,C
15,764.0,839.0,0.0,?,"Arnold-Franchi, Mr. Josef",male,11.0,0.0,1.0,113783,11.2417,C125,
16,768.0,839.0,1.0,1,"Nicola-Yarred, Master. Elias",male,,2.0,1.0,PC 17760,7.55,E10,C
17,680.0,839.0,1.0,?,"Peters, Miss. Katie",male,17.0,8.0,2.0,113503,47.1,E8,
18,518.0,839.0,0.0,2,"Saundercock, Mr. William Henry",female,0.92,3.0,5.0,113796,7.875,A6,Q
19,357.0,839.0,0.0,1,"Shelley, Mrs. William (Imanita Parrish Hall)",male,55.5,4.0,6.0,Fa 265302,18.7875,D49,
20,774.0,839.0,1.0,?,"Stone, Mrs. George Nelson (Martha Evelyn)",female,8.0,1.0,3.0,342826,12.875,B41,
21,744.0,839.0,0.0,1,"Rommetvedt, Mr. Knud Paust",male,24.5,3.0,5.0,348123,30.0708,C148,S
22,819.0,839.0,1.0,1,"Harper, Mrs. Henry Sleeper (Myna Haxtun)",female,7.0,5.0,6.0,C.A. 17248,7.1417,C85,C
23,854.0,839.0,1.0,3,"Blank, Mr. Henry",male,70.0,3.0,0.0,SC/AH 29037,39.6,E63,C
24,25.0,839.0,0.0,1,"Molson, Mr. Harry Markland",female,7.0,3.0,5.0,239865,7.8,B73,C
25,439.0,839.0,0.0,?,"Christmann, Mr. Emil",male,15.0,8.0,2.0,382652,15.5,A36,Q
26,124.0,839.0,1.0,1,"Jacobsohn, Mr. Sidney Samuel",female,29.0,3.0,4.0,PC 17757,69.55,B19,S
27,836.0,839.0,1.0,2,"Brown, Mr. Thomas William Solomon",female,0.92,4.0,5.0,C.A. 31921,6.75,A6,C
28,816.0,839.0,0.0,2,"de Mulder, Mr. Theodore",female,8.0,3.0,1.0,STON/O 2. 3101274,4.0125,C50,C
29,720.0,839.0,1.0,1,"Bishop, Mrs. Dickinson H (Helen Walton)",female,0.75,5.0,6.0,C.A./SOTON 34068,106.425,B42,S
30,608.0,839.0,1.0,3,"Ryerson, Miss. Emily Borie",female,37.0,1.0,4.0,2687,11.5,C106,Q
31,306.0,839.0,0.0,1,"Hanna, Mr. Mansour",male,16.0,0.0,6.0,350052,8.4583,C70,
32,606.0,839.0,0.0,3,"Green, Mr. George Henry",male,24.5,4.0,5.0,19988,24.15,D7,
33,448.0,839.0,0.0,2,"Hays, Mrs. Charles Melville (Clara Jennings Gregg)",male,19.0,4.0,2.0,11774,28.5,E8,S
34,230.0,839.0,1.0,2,"Goodwin, Master. William Frederick",female,32.5,4.0,3.0,323951,13.5,B3,
35,354.0,839.0,0.0,?,"Windelov, Mr. Einar",female,6.0,4.0,1.0,349212,9.8417,E38,C
36,504.0,839.0,1.0,2,"Harknett, Miss. Alice Phoebe",female,32.5,0.0,0.0,SC 1748,12.0,A26,Q
37,532.0,839.0,1.0,3,"McCarthy, Mr. Timothy J",female,34.0,3.0,6.0,2624,22.3583,C93,C
38,467.0,839.0,0.0,3,"Beane, Mr. Edward",female,51.0,3.0,4.0,CA. 2343,7.65,C83,C
39,65.0,839.0,0.0,?,"Silven, Miss. Lyyli Karoliina",male,63.0,8.0,6.0,111240,8.3,C54,C
40,654.0,839.0,1.0,3,"Asim, Mr. Adola",male,20.5,1.0,1.0,SOTON/OQ 392076,9.8458,E25,
41,377.0,839.0,1.0,?,"Stephenson, Mrs. Walter Bertram (Martha Eustis)",male,10.0,0.0,6.0,113781,13.8625,B102,C
42,809.0,839.0,1.0,?,"Porter, Mr. Walter Chamberlain",male,53.0,0.0,3.0,364849,41.5792,B102,C
43,96.0,839.0,0.0,?,"Mannion, Miss. Margareth",female,64.0,5.0,0.0,SOTON/O2 3101272,9.475,B69,C
44,60.0,839.0,0.0,?,"Oreskovic, Mr. Luka",male,12.0,4.0,1.0,A/4 48871,11.2417,C110,C
45,778.0,839.0,0.0,3,"Calderhead, Mr. Edward Pennington",male,45.5,0.0,2.0,113781,31.275,D37,S
46,586.0,839.0,0.0,?,"Yasbeck, Mr. Antoni",female,33.0,5.0,1.0,2662,120.0,B58 B60,Q
47,390.0,839.0,1.0,3,"Lemberopolous, Mr. Peter L",female,66.0,8.0,4.0,345765,78.2667,A19,C
48,681.0,839.0,0.0,1,"Panula, Mr. Jaako Arnold",male,20.5,4.0,5.0,4138,22.525,D26,
49,660.0,839.0,1.0,3,"Newell, Miss. Madeleine",female,13.0,2.0,3.0,370129,69.3,E33,C
50,52.0,839.0,0.0,1,"Bazzani, Miss. Albina",male,58.0,0.0,5.0,367230,8.5167,C62 C64,
51,307.0,839.0,0.0,1,"Goldenberg, Mrs. Samuel L (Edwiga Grabowska)",male,46.0,1.0,6.0,315037,78.85,B3,Q
52,306.0,839.0,0.0,1,"Bonnell, Miss. Elizabeth",male,47.0,3.0,3.0,113783,15.7417,A6,C
53,509.0,839.0,0.0,2,"Thorne, Mrs. Gertrude Maybelle",female,9.0,3.0,1.0,PC 17569,9.0,D15,
54,199.0,839.0,0.0,?,"Kalvik, Mr. Johannes Halvorsen",male,27.0,3.0,2.0,A/5 3902,4.0125,A6,C
55,105.0,839.0,0.0,1,"Robins, Mrs. Alexander A (Grace Charity Laury)",male,36.0,1.0,0.0,349223,25.4667,D33,
56,345.0,839.0,1.0,2,"Bishop, Mr. Dickinson H",female,22.0,4.0,6.0,SC/Paris 2163,61.3792,C45,C
57,12.0,839.0,1.0,2,"Adams, Mr. John",male,70.0,5.0,5.0,7545,69.55,B82 B84,Q
58,2.0,839.0,1.0,3,"Partner, Mr. Austen",female,52.0,4.0,1.0,349237,10.5,F38,S
59,736.0,839.0,0.0,?,"Stankovic, Mr. Ivan",male,38.0,1.0,2.0,28424,7.775,D7,
60,155.0,839.0,1.0,1,"Panula, Master. Juha Niilo",male,80.0,2.0,5.0,SOTON/OQ 392090,7.4958,D36,Q
61,256.0,839.0,1.0,1,"Thayer, Mr. John Borland",male,53.0,8.0,5.0,350404,211.5,B50,S
62,402.0,839.0,1.0,?,"Gillespie, Mr. William Henry",male,43.0,8.0,4.0,2669,20.525,D26,S
63,566.0,839.0,1.0,2,"Johnson, Mrs. Oscar W (Elisabeth Vilhelmina Berg)",male,15.0,1.0,0.0,STON/O 2. 3101274,34.0208,C32,S
64,601.0,839.0,0.0,2,"Danoff, Mr. Yoto",female,26.0,2.0,4.0,112053,19.5,D7,Q
65,832.0,839.0,1.0,1,"Williams-Lambert, Mr. Fletcher Fellows",male,24.0,1.0,0.0,695,7.4958,C95,S
66,131.0,839.0,0.0,2,"Leitch, Miss. Jessie Wills",male,25.0,2.0,1.0,237565,15.9,E12,
67,160.0,839.0,1.0,3,"Penasco y Castellana, Mr. Victor de Satode",female,14.5,3.0,1.0,382649,7.7958,B35,Q
68,601.0,839.0,1.0,1,"Goodwin, Master. Harold Victor",female,15.0,0.0,2.0,2628,8.3,B102,C
69,218.0,839.0,0.0,1,"Buss, Miss. Kate",male,0.42,0.0,5.0,2908,8.3625,D15,C
70,476.0,839.0,0.0,1,"Stone, Mrs. George Nelson (Martha Evelyn)",female,17.0,1.0,3.0,PC 17597,89.1042,T,
71,837.0,839.0,1.0,3,"Boulos, Mrs. Joseph (Sultana)",female,54.0,1.0,5.0,367228,13.5,B18,C
72,258.0,839.0,0.0,3,"Olsson, Mr. Nils Johan Goransson",male,24.0,5.0,6.0,SC/PARIS 2149,52.0,B20,
73,360.0,839.0,1.0,1,"Odahl, Mr. Nils Martin",female,10.0,4.0,4.0,349222,8.1583,B86,C
74,461.0,839.0,0.0,1,"Nysten, Miss. Anna Sofia",female,54.0,2.0,3.0,STON/O2. 3101282,14.0,E49,Q
75,340.0,839.0,1.0,1,"Moubarek, Master. Halim Gonios (""William George"")",male,70.5,3.0,1.0,2625,8.7125,D35,Q
76,143.0,839.0,0.0,?,"Cairns, Mr. Alexander",female,2.0,8.0,0.0,26707,80.0,B4,Q
77,507.0,839.0,1.0,?,"Carter, Mrs. Ernest Courtenay (Lilian Hughes)",female,63.0,8.0,2.0,19996,42.4,E24,
78,485.0,839.0,0.0,3,"Goncalves, Mr. Manuel Estanslas",female,9.0,2.0,1.0,343276,7.7958,C111,Q
79,595.0,839.0,1.0,1,"Markoff, Mr. Marin",male,64.0,3.0,0.0,13214,14.4,B77,
80,257.0,839.0,1.0,1,"Thomas, Master. Assad Alexander",male,46.0,0.0,1.0,28424,27.0,D48,
81,91.0,839.0,0.0,2,"Cook, Mr. Jacob",male,39.0,2.0,6.0,CA 2144,8.6833,B19,S
82,105.0,839.0,0.0,2,"Webber, Mr. James",female,58.0,4.0,6.0,312992,17.8,D21,C
83,370.0,839.0,1.0,3,"Minahan, Miss. Daisy E",female,43.0,5.0,5.0,315037,22.525,B41,Q
84,723.0,839.0,0.0,1,"Bissette, Miss. Amelia",male,12.0,8.0,3.0,250655,4.0125,B86,C
85,172.0,839.0,0.0,?,"Seward, Mr. Frederic Kimber",male,23.5,1.0,4.0,C.A. 24579,8.0292,B94,S
86,191.0,839.0,0.0,2,"Sivic, Mr. Husein",female,25.0,2.0,3.0,PC 17596,51.4792,B37,
87,81.0,839.0,0.0,2,"Osen, Mr. Olaf Elon",male,18.0,2.0,5.0,C 7077,12.2875,B79,C
88,530.0,839.0,0.0,3,"Silvey, Mr. William Baird",female,24.0,0.0,6.0,248727,77.2875,E33,Q
89,239.0,839.0,0.0,1,"Renouf, Mr. Peter Henry",male,64.0,4.0,4.0,113510,7.725,E67,
90,372.0,839.0,1.0,1,"Troupiansky, Mr. Moses Aaron",male,27.0,4.0,5.0,STON/O2. 3101271,146.5208,C106,C
91,408.0,839.0,1.0,3,"Persson, Mr. Ernst Ulrik",male,18.0,8.0,5.0,28551,71.0,B41,Q
92,592.0,839.0,0.0,3,"Duff Gordon, Sir. Cosmo Edmund (""Mr Morgan"")",male,28.5,8.0,4.0,PC 17482,69.55,C65,Q
93,284.0,839.0,0.0,2,"Albimona, Mr. Nassef Cassem",female,14.5,1.0,1.0,2650,16.1,C124,S
94,739.0,839.0,0.0,3,"Nirva, Mr. Iisakki Antino Aijo",male,71.0,3.0,4.0,244278,83.1583,C110,S
95,51.0,839.0,1.0,2,"Meyer, Mr. August",female,20.5,3.0,2.0,17474,7.7375,D46,S
96,99.0,839.0,0.0,?,"Charters, Mr. David",male,40.5,1.0,6.0,364516,18.0,A36,C
97,348.0,839.0,1.0,?,"Nilsson, Miss. Helmina Josefina",female,0.92,2.0,2.0,S.C./A.4. 23567,51.8625,D48,C
98,296.0,839.0,0.0,?,"Doling, Miss. Elsie",male,74.0,3.0,1.0,STON/O 2. 3101294,39.6875,A7,C
99,561.0,839.0,0.0,1,"Calic, Mr. Jovo",female,20.0,1.0,4.0,364851,71.0,B80,
100,680.0,839.0,1.0,2,"Connors, Mr. Patrick",male,45.5,0.0,0.0,312993,66.6,A31,C
101,4.0,839.0,0.0,2,"Gustafsson, Mr. Anders Vilhelm",female,14.0,5.0,4.0,2651,7.75,D21,S
102,573.0,839.0,1.0,3,"Pasic, Mr. Jakob",male,32.5,1.0,4.0,364498,15.55,B22,Q
103,265.0,839.0,0.0,2,"Silverthorne, Mr. Spencer Victor",female,18.0,1.0,1.0,PC 17604,27.9,C68,S
104,445.0,839.0,1.0,1,"Sadlier, Mr. Matthew",male,14.5,2.0,6.0,17465,9.8458,D47,C
105,420.0,839.0,0.0,?,"Balkic, Mr. Cerin",male,11.0,8.0,5.0,2690,27.75,E33,C
106,98.0,839.0,1.0,1,"Devaney, Miss. Margaret Delia",male,40.0,4.0,2.0,364846,9.0,B35,S
107,577.0,839.0,1.0,3,"Sawyer, Mr. Frederick Charles",male,53.0,2.0,4.0,113792,10.4625,E38,Q
108,137.0,839.0,1.0,2,"Wiseman, Mr. Phillippe",male,30.5,0.0,1.0,113760,108.9,C49,Q
109,474.0,839.0,1.0,2,"Ford, Mrs. Edward (Margaret Ann Watson)",female,8.0,4.0,3.0,S.O.C. 14879,8.0292,E8,S
110,195.0,839.0,0.0,3,"Bing, Mr. Lee",female,0.67,3.0,2.0,11771,10.5167,C83,
111,589.0,839.0,1.0,3,"Bourke, Mr. John",male,59.0,3.0,3.0,29105,7.8958,C45,C
112,20.0,839.0,0.0,1,"Niskanen, Mr. Juha",female,23.0,0.0,2.0,A/5 21174,55.4417,C50,S
113,691.0,839.0,0.0,?,"Vande Velde, Mr. Johannes Joseph",female,15.0,2.0,0.0,371060,33.0,C46,C
114,15.0,839.0,1.0,?,"Devaney, Miss. Margaret Delia",female,40.5,1.0,5.0,315089,39.4,B41,
115,22.0,839.0,0.0,1,"Beckwith, Mr. Richard Leonard",female,60.0,8.0,3.0,345780,61.175,E44,
116,179.0,839.0,1.0,2,"Fry, Mr. Richard",male,52.0,0.0,1.0,7553,19.2583,C50,C
117,393.0,839.0,1.0,?,"Panula, Mr. Jaako Arnold",female,8.0,8.0,6.0,349910,69.55,B41,S
118,881.0,839.0,1.0,1,"Lindblom, Miss. Augusta Charlotta",female,40.5,0.0,1.0,330909,7.1417,F G63,
119,510.0,839.0,1.0,1,"Maioni, Miss. Roberta",male,43.0,4.0,6.0,65306,19.5,C148,S
120,451.0,839.0,0.0,2,"Baclini, Miss. Eugenie",male,24.5,8.0,4.0,17453,9.8417,C70,Q
121,324.0,839.0,1.0,3,"Youseff, Mr. Gerious",female,28.5,8.0,4.0,A/5 21174,69.55,F2,C
122,778.0,839.0,1.0,3,"Ayoub, Miss. Banoura",female,66.0,4.0,2.0,113503,13.8625,B3,S
123,47.0,839.0,1.0,?,"Minahan, Dr. William Edward",male,6.0,1.0,2.0,239854,12.65,B42,Q
124,714.0,839.0,1.0,1,"Windelov, Mr. Einar",female,46.0,2.0,5.0,364849,35.0,D30,S
125,660.0,839.0,1.0,?,"Chapman, Mr. John Henry",female,29.0,1.0,4.0,240929,146.5208,A34,Q
126,549.0,839.0,0.0,?,"Eitemiller, Mr. George Floyd",male,53.0,3.0,1.0,367231,47.1,C110,Q
127,808.0,839.0,1.0,3,"Barbara, Mrs. (Catherine David)",male,44.0,8.0,6.0,371110,134.5,C106,
128,206.0,839.0,0.0,3,"McDermott, Miss. Brigdet Delia",female,44.0,1.0,4.0,113784,29.7,B77,Q
129,544.0,839.0,1.0,?,"Leitch, Miss. Jessie Wills",male,34.0,2.0,4.0,230136,20.25,E10,
130,482.0,839.0,1.0,1,"Pears, Mrs. Thomas (Edith Wearne)",male,0.83,5.0,0.0,113050,135.6333,E68,Q
131,309.0,839.0,0.0,3,"Goldenberg, Mrs. Samuel L (Edwiga Grabowska)",male,41.0,4.0,6.0,2653,40.125,E31,C
132,679.0,839.0,0.0,2,"Mellinger, Mrs. (Elizabeth Anne Maidment)",male,46.0,2.0,3.0,A/5. 2151,71.0,C124,
133,762.0,839.0,1.0,1,"Barah, Mr. Hanna Assi",female,62.0,2.0,1.0,PC 17608,56.4958,A5,
134,648.0,839.0,0.0,3,"Smith, Miss. Marion Elsie",female,61.0,3.0,0.0,250651,19.2583,E40,
135,676.0,839.0,1.0,2,"Gee, Mr. Arthur H",female,5.0,1.0,0.0,8471,8.5167,A10,
136,719.0,839.0,1.0,1,"Fortune, Mr. Mark",male,7.0,4.0,5.0,349222,7.0458,A31,Q
137,487.0,839.0,1.0,2,"Hamalainen, Mrs. William (Anna)",female,5.0,3.0,2.0,PC 17599,8.85,E12,Q
138,871.0,839.0,1.0,?,"Gilnagh, Miss. Katherine ""Katie""",male,63.0,8.0,0.0,315093,15.75,D19,S
139,447.0,839.0,1.0,?,"Johnston, Miss. Catherine Helen ""Carrie""",male,4.0,2.0,4.0,2685,35.5,D50,Q
140,658.0,839.0,0.0,1,"Butler, Mr. Reginald Fenton",male,0.67,2.0,2.0,PC 17600,16.7,B69,S
141,370.0,839.0,1.0,2,"Andersson, Mrs. Anders Johan (Alfrida Konstantia Brogren)",female,40.0,2.0,2.0,17453,55.9,C99,
142,269.0,839.0,1.0,3,"Dick, Mr. Albert Adrian",female,25.0,8.0,4.0,113794,91.0792,C95,C
143,20.0,839.0,0.0,1,"Kelly, Miss. Anna Katherine ""Annie Kate""",female,32.5,5.0,5.0,113503,34.6542,B71,C
144,303.0,839.0,1.0,2,"Maioni, Miss. Roberta",female,44.0,4.0,1.0,2223,4.0125,E77,Q
145,249.0,839.0,0.0,2,"Rommetvedt, Mr. Knud Paust",female,3.0,5.0,6.0,2674,29.0,D36,S
146,250.0,839.0,1.0,2,"Icard, Miss. Amelie",female,65.0,2.0,2.0,C.A. 2673,7.8958,E10,Q
147,579.0,839.0,0.0,?,"Lindahl, Miss. Agda Thorilda Viktoria",male,17.0,5.0,6.0,250652,76.2917,A26,S
148,711.0,839.0,1.0,1,"Caldwell, Master. Alden Gates",female,50.0,8.0,3.0,14313,7.2292,A20,C
149,513.0,839.0,1.0,3,"Coutts, Master. William Loch ""William""",male,23.5,4.0,4.0,29750,8.0292,C128,C
150,436.0,839.0,1.0,1,"Hart, Mr. Benjamin",female,33.0,1.0,0.0,2662,63.3583,E68,C
151,799.0,839.0,0.0,2,"Turcin, Mr. Stjepan",male,8.0,8.0,4.0,SOTON/O2 3101287,7.8542,D36,C
152,695.0,839.0,1.0,1,"Coleridge, Mr. Reginald Charles",male,18.0,5.0,4.0,348121,9.2167,E44,C
153,261.0,839.0,0.0,?,"Strom, Miss. Telma Matilda",female,66.0,0.0,3.0,349222,7.0542,C50,
